0.040000000000000,0.023333333333333,0.003333333333333,0.000000000000000,0.023333333333333,0.013611111111111,0.001944444444444,0.000000000000000,0.003333333333333,0.001944444444444,0.000277777777778,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000
0.023333333333333,0.066666666666667,0.040000000000000,0.003333333333333,0.013611111111111,0.038888888888889,0.023333333333333,0.001944444444444,0.001944444444444,0.005555555555556,0.003333333333333,0.000277777777778,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000
0.003333333333333,0.040000000000000,0.066666666666667,0.023333333333333,0.001944444444444,0.023333333333333,0.038888888888889,0.013611111111111,0.000277777777778,0.003333333333333,0.005555555555556,0.001944444444444,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000
0.000000000000000,0.003333333333333,0.023333333333333,0.040000000000000,0.000000000000000,0.001944444444444,0.013611111111111,0.023333333333333,0.000000000000000,0.000277777777778,0.001944444444444,0.003333333333333,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000
0.023333333333333,0.013611111111111,0.001944444444444,0.000000000000000,0.066666666666667,0.038888888888889,0.005555555555556,0.000000000000000,0.040000000000000,0.023333333333333,0.003333333333333,0.000000000000000,0.003333333333333,0.001944444444444,0.000277777777778,0.000000000000000
0.013611111111111,0.038888888888889,0.023333333333333,0.001944444444444,0.038888888888889,0.111111111111111,0.066666666666667,0.005555555555556,0.023333333333333,0.066666666666667,0.040000000000000,0.003333333333333,0.001944444444444,0.005555555555556,0.003333333333333,0.000277777777778
0.001944444444444,0.023333333333333,0.038888888888889,0.013611111111111,0.005555555555556,0.066666666666667,0.111111111111111,0.038888888888889,0.003333333333333,0.040000000000000,0.066666666666667,0.023333333333333,0.000277777777778,0.003333333333333,0.005555555555556,0.001944444444444
0.000000000000000,0.001944444444444,0.013611111111111,0.023333333333333,0.000000000000000,0.005555555555556,0.038888888888889,0.066666666666667,0.000000000000000,0.003333333333333,0.023333333333333,0.040000000000000,0.000000000000000,0.000277777777778,0.001944444444444,0.003333333333333
0.003333333333333,0.001944444444444,0.000277777777778,0.000000000000000,0.040000000000000,0.023333333333333,0.003333333333333,0.000000000000000,0.066666666666667,0.038888888888889,0.005555555555556,0.000000000000000,0.023333333333333,0.013611111111111,0.001944444444444,0.000000000000000
0.001944444444444,0.005555555555556,0.003333333333333,0.000277777777778,0.023333333333333,0.066666666666667,0.040000000000000,0.003333333333333,0.038888888888889,0.111111111111111,0.066666666666667,0.005555555555556,0.013611111111111,0.038888888888889,0.023333333333333,0.001944444444444
0.000277777777778,0.003333333333333,0.005555555555556,0.001944444444444,0.003333333333333,0.040000000000000,0.066666666666667,0.023333333333333,0.005555555555556,0.066666666666667,0.111111111111111,0.038888888888889,0.001944444444444,0.023333333333333,0.038888888888889,0.013611111111111
0.000000000000000,0.000277777777778,0.001944444444444,0.003333333333333,0.000000000000000,0.003333333333333,0.023333333333333,0.040000000000000,0.000000000000000,0.005555555555556,0.038888888888889,0.066666666666667,0.000000000000000,0.001944444444444,0.013611111111111,0.023333333333333
0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.003333333333333,0.001944444444444,0.000277777777778,0.000000000000000,0.023333333333333,0.013611111111111,0.001944444444444,0.000000000000000,0.040000000000000,0.023333333333333,0.003333333333333,0.000000000000000
0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.001944444444444,0.005555555555556,0.003333333333333,0.000277777777778,0.013611111111111,0.038888888888889,0.023333333333333,0.001944444444444,0.023333333333333,0.066666666666667,0.040000000000000,0.003333333333333
0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000277777777778,0.003333333333333,0.005555555555556,0.001944444444444,0.001944444444444,0.023333333333333,0.038888888888889,0.013611111111111,0.003333333333333,0.040000000000000,0.066666666666667,0.023333333333333
0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000277777777778,0.001944444444444,0.003333333333333,0.000000000000000,0.001944444444444,0.013611111111111,0.023333333333333,0.000000000000000,0.003333333333333,0.023333333333333,0.040000000000000
